NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$2,546,347.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$2,661,364.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$3,586,203.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$3,198,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$2,660,614.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$2,703,392.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$2,716,618.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$3,794,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$3,664,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$3,052,713.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$2,884,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$2,727,818.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$3,578,057.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$5,604,375.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$9,483,946.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$6,317,150.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$4,081,765.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$4,104,545.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$4,073,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$4,585,106.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$5,121,500.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,0,2016,2,R4,"$5,125,797.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,921,1974,2,R4,"$406,131.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,681,1974,2,R4,"$850,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,657,1974,2,R4,"$785,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,392,1974,2,R4,"$575,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,681,1974,2,R4,"$882,500.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,619,1974,2,R4,"$800,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,654,1974,2,R4,"$830,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,907,1974,2,R4,"$1,514,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,392,1974,2,R4,"$620,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,392,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,569,1974,2,R4,"$810,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,619,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,619,1974,2,R4,"$805,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,"1,246",1974,2,R4,"$967,500.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,622,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,846,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,"1,126",1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,615,1974,2,R4,"$883,600.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,556,1974,2,R4,"$760,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,392,1974,2,R4,"$579,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,556,1974,2,R4,"$422,500.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,654,1974,2,R4,"$900,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,907,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,556,1974,2,R4,"$805,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,565,1974,2,R4,"$862,500.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,846,1974,2,R4,"$1,670,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,654,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,622,1974,2,R4,"$827,500.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,921,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,648,1974,2,R4,"$90,010.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,648,1974,2,R4,"$90,010.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,657,1974,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,564,1974,2,R4,"$835,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,572,1973,2,R4,"$700,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,572,1973,2,R4,"$725,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,572,1973,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,898,1973,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,"1,149",1973,2,R4,"$1,325,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,622,1973,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,929,1973,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,929,1973,2,R4,"$1,188,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,627,1973,2,R4,"$743,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,627,1973,2,R4,"$777,026.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,733,1973,2,R4,"$941,881.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10075,1,0,1,0,590,1973,2,R4,$10.00
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,610,1998,2,R4,"$617,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,747,1998,2,R4,"$899,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,722,1998,2,R4,"$685,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,700,1998,2,R4,"$865,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,610,1998,2,R4,"$720,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,700,1998,2,R4,"$890,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,889",1998,2,R4,"$2,300,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,377,0,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,042",2008,2,R4,"$1,175,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,923",2008,2,R4,"$3,000,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,502,1988,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,500,1988,2,R4,"$325,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,984,1988,2,R4,"$1,230,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,984,1988,2,R4,"$1,300,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,"1,481",1988,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,"1,481",1988,2,R4,"$2,055,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,"1,481",1988,2,R4,"$2,085,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,984,1988,2,R4,"$1,400,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,"1,399",1988,2,R4,"$2,000,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,"1,347",1988,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$1,784,687.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,100,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,070,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,329,451.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,215,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,100,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,300,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,273,447.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,150,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,600,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,638,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,455,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,535,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,750,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,940,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,980,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,815,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,060,398.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,850,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,054,750.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,000,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$4,075,750.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,800,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,138,960.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$4,100,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$2,843,667.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,150,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$4,000,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$3,240,785.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$5,100,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$6,250,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$5,222,221.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$5,325,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$5,200,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$5,275,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$6,484,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$5,399,475.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"7,755",0,2015,2,R4,"$20,558,626.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,519,1910,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"1,925","1,320",1987,2,R4,"$950,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,657,1987,2,R4,"$750,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",836,2002,2,R4,"$1,180,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,009",2002,2,R4,"$1,397,752.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",624,2002,2,R4,"$873,353.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",743,2002,2,R4,"$985,361.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",605,2002,2,R4,"$822,441.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",836,2002,2,R4,"$1,270,471.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",624,2002,2,R4,"$893,718.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",814,2002,2,R4,"$1,214,467.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",743,2002,2,R4,"$945,905.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,037",2002,2,R4,"$1,443,573.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",867,2002,2,R4,"$1,413,026.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",989,2002,2,R4,"$1,514,851.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,052",2002,2,R4,"$1,590,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,315",2002,2,R4,"$2,186,896.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070",729,2002,2,R4,"$1,170,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,315",2002,2,R4,"$2,344,725.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,400",2002,2,R4,"$2,280,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,582",2002,2,R4,"$2,802,937.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,582",2002,2,R4,"$2,828,393.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,582",2002,2,R4,"$2,777,481.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,262",2002,2,R4,"$2,217,443.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,582",2002,2,R4,"$2,902,012.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,400",2002,2,R4,"$2,402,868.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,262",2002,2,R4,"$2,247,991.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,582",2002,2,R4,"$2,958,729.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,113",2002,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,070","1,814",2002,2,R4,"$4,890,350.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,"1,112",0,2,R4,"$1,275,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,694,0,2,R4,"$825,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,694,0,2,R4,"$780,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,759,0,2,R4,"$955,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,912,0,2,R4,"$1,375,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,694,0,2,R4,"$825,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,759,0,2,R4,"$950,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,987,0,2,R4,"$1,225,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,987,0,2,R4,"$1,290,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",873,0,2,R4,"$2,495,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",914,0,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",914,0,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",444,0,2,R4,"$565,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",444,0,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",444,0,2,R4,"$560,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",444,0,2,R4,"$560,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",639,0,2,R4,"$810,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,"10,100",639,0,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,700,1987,2,R4,"$700,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,700,1987,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,619,1987,2,R4,"$713,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10128,1,0,1,0,700,1987,2,R4,"$848,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,064",2005,2,R4,"$585,711.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,064",2005,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,612,2005,2,R4,"$725,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,866",2005,2,R4,"$3,210,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,527",2005,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,527",2005,2,R4,"$2,350,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"3,393",2005,2,R4,"$4,950,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,131",1986,2,R4,"$2,400,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,762,1986,2,R4, $	-   
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,133",1986,2,R4,"$1,275,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,322",1986,2,R4,"$1,560,000.00"
UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,10028,1,0,1,0,"1,186",0,2,R4, $	-   
